H1N1,temp,prec,humi,popd,gdpd,rdds,sensepop,urbanpop,medicost,Georegion
0.03,-0.63,724.379,41.7083,4.08,0.0095,6.06,28.4272,23.71,156.466,"W"
0.03,0.623,731.268,36.3963,9.66,0.0348,4.57,28.4272,23.71,156.466,"W"
0.03,0.71,760.897,35.552,9.09,0.0268,4.59,28.4272,23.71,156.466,"W"
0.03,0.105,795.744,28.7243,5.84,0.0141,4.06,28.4272,23.71,156.466,"W"
0.03,-0.608,820.154,26.4758,3.7,0.0073,0.47,28.4272,23.71,156.466,"W"
0.14,0.751,767.251,22.1887,5.1,0.0039,0,27.0287,48.51,143.9295,"W"
0.14,2.675,695.494,16.7396,9.72,0.1445,5.13,27.0287,48.51,143.9295,"W"
0.14,3.419,673.784,15.4896,6.38,0.02,0.16,27.0287,48.51,143.9295,"W"
0.03,2.479,714.787,19.9145,4.58,0.0312,0,28.4272,23.71,156.466,"W"
0.03,1.321,766.54,27.7976,2.91,0.0084,0,28.4272,23.71,156.466,"W"
0.31,0.93,790.101,32.4548,6.63,0.0409,0.47,29.3092,44.9,72.8208,"W"
0.31,0.744,789.813,39.2523,8.86,0.0635,2.94,29.3092,44.9,72.8208,"W"
0.31,1.329,749.905,46.7423,5.72,0.0402,0,29.3092,44.9,72.8208,"W"
0.31,1,734.484,58.1288,6.25,0.0506,5.13,29.3092,44.9,72.8208,"W"
0.31,0.731,762.071,65.0377,9.71,0.0379,6.27,29.3092,44.9,72.8208,"W"
0.31,3.236,767.128,60.1636,8.85,0.0727,8.11,29.3092,44.9,72.8208,"W"
0.31,3.928,780.522,58.4656,4.01,0.0249,3.88,29.3092,44.9,72.8208,"W"
0.31,4.214,773.478,60.6682,3.96,0.0305,5.36,29.3092,44.9,72.8208,"W"
0.31,2.727,820.692,71.5259,5.74,0.0385,4.17,29.3092,44.9,72.8208,"W"
0.31,2.781,878.027,56.5014,2.84,0.0205,3.94,29.3092,44.9,72.8208,"W"
0.31,3.52,1016.949,41.5483,18.07,0.1284,8.39,29.3092,44.9,72.8208,"W"
0.31,7.196,1171.607,13.4986,10.77,0.0637,7.21,29.3092,44.9,72.8208,"W"
0.76,10.628,1323.665,-5.5441,16.37,0.0662,7.16,25.7989,40.13,77.8284,"W"
0.76,13.948,1370.59,-0.0095,55.46,0.3458,13.39,25.7989,40.13,77.8284,"W"
0.31,15.065,1358.321,19.6253,90.09,0.4699,16.47,29.3092,44.9,72.8208,"W"
0.63,13.311,1378.228,32.983,89.73,0.4182,20.79,24.9107,51.31,82.7802,"W"
0.63,12.743,1313.123,35.1835,77.95,0.6607,12.41,24.9107,51.31,82.7802,"W"
0.63,13.129,1201.411,31.1069,55.44,0.2349,12.15,24.9107,51.31,82.7802,"W"
0.63,13.39,1082.659,43.125,98.92,0.5654,20.95,24.9107,51.31,82.7802,"W"
0.63,15.377,896.719,29.0253,167.02,0.8516,25.64,24.9107,51.31,82.7802,"W"
0.63,15.833,787.395,10.5411,308.88,1.2946,29.06,24.9107,51.31,82.7802,"W"
0.63,15.218,764.554,6.8739,133.61,0.6425,13.87,24.9107,51.31,82.7802,"W"
0.63,15.385,753.256,6.0506,126.43,0.577,21.73,24.9107,51.31,82.7802,"W"
0.38,16.307,725.459,2.9341,271.08,1.6213,31.33,24.8517,54.51,67.2963,"S"
0.38,16.529,702.1,2.3552,257.61,0.4841,24.51,24.8517,54.51,67.2963,"S"
0.26,16.798,659.739,2.3874,242.94,1.4759,24.03,29.6931,43.8,63.392,"S"
0.26,16.892,630.169,-1.0142,736.52,3.3952,45.6,29.6931,43.8,63.392,"S"
0.26,16.679,646.941,4.3235,949.31,3.7629,60.06,29.6931,43.8,63.392,"S"
0.26,16.28,728.186,13.5259,434.77,1.6942,30.79,29.6931,43.8,63.392,"S"
0.26,16.089,787.479,21.8166,198.94,1.75,28.43,29.6931,43.8,63.392,"S"
0.26,16.701,805.446,21.123,584.04,1.7043,48.56,29.6931,43.8,63.392,"S"
0.26,16.879,835.04,15.6618,549.19,2.2214,42.45,29.6931,43.8,63.392,"S"
0.26,16.882,837.711,14.765,605.1,2.3467,35.64,28.9903,47.86,72.7017,"S"
0.26,16.949,827.199,14.6495,795.21,2.8098,62.03,28.9903,47.86,72.7017,"S"
0.26,16.875,823.116,17.512,605.24,2.0613,60.38,28.9903,47.86,72.7017,"S"
0.26,16.78,813.879,16.9266,1082.21,3.4289,71.45,28.9903,47.86,72.7017,"S"
0.26,16.575,820.801,14.4496,413.72,1.5216,40.08,28.9903,47.86,72.7017,"S"
0.26,16.522,843.388,18.1812,234.24,0.9455,27.97,28.9903,47.86,72.7017,"S"
0.26,16.531,864.786,26.0647,241.36,1.1546,35.4,28.9903,47.86,72.7017,"S"
0.26,16.634,853.025,28.6464,400.37,2.5312,59.23,28.9903,47.86,72.7017,"S"
0.6,16.667,842.204,25.9093,984.38,8.2363,113.88,25.5822,64.11,72.6216,"S"
0.6,16.595,865.603,26.2256,889.63,7.2918,109.03,25.5822,64.11,72.6216,"S"
0.6,16.609,894.367,28.3079,679.31,5.8308,89.74,25.5822,64.11,72.6216,"S"
0.6,16.7,897.398,35.9774,512.19,3.5726,57.78,25.5822,64.11,72.6216,"S"
0.03,-3.049,666.972,-30.2304,0.01,3e-04,0,28.4272,23.71,156.466,"W"
0.03,-0.867,607.422,-30.6717,1.57,0.0052,2.27,28.4272,23.71,156.466,"W"
0.03,-1.564,621.859,-32.8353,1.7,0.0045,5.59,28.4272,23.71,156.466,"W"
0.03,-3.659,672.033,-38.4893,0.35,3e-04,0,28.4272,23.71,156.466,"W"
0.03,-2.864,629.67,-44.9687,0.26,0.0013,2.35,28.4272,23.71,156.466,"W"
0.03,-1.792,574.06,-46.9601,0.41,5e-04,1.19,28.4272,23.71,156.466,"W"
0.03,-0.117,498.459,-42.0324,0.6,9e-04,4.14,28.4272,23.71,156.466,"W"
0.03,0.653,451.097,-40.298,0.59,0.0055,0.11,28.4272,23.71,156.466,"W"
0.03,0.626,431.869,-35.3536,1,0.0015,2.33,28.4272,23.71,156.466,"W"
0.03,0.315,425.742,-27.4032,1.17,0.0039,0.76,28.4272,23.71,156.466,"W"
0.03,0.657,405.089,-17.7807,0.91,3e-04,2.95,28.4272,23.71,156.466,"W"
0.03,-0.093,418.813,-12.2956,0.77,0.0029,4.65,28.4272,23.71,156.466,"W"
0.03,-0.508,423.646,-11.3765,1,0.003,3.12,28.4272,23.71,156.466,"W"
0.03,-0.347,414.25,-9.4836,1.51,0.0038,4.79,28.4272,23.71,156.466,"W"
0.03,-0.114,408.717,-4.4941,1.54,0.0023,3.1,28.4272,23.71,156.466,"W"
0.03,-0.335,422.221,-0.9276,1.71,0.0086,3.4,28.4272,23.71,156.466,"W"
0.03,-0.257,442.92,1.0483,2.14,0.0047,5.94,28.4272,23.71,156.466,"W"
0.03,-0.801,500.613,11.7902,2.63,0.007,1.1,28.4272,23.71,156.466,"W"
0.03,-0.639,538.921,22.1393,2.73,0.0079,2.1,28.4272,23.71,156.466,"W"
0.03,-0.357,566.34,23.6272,6.18,0.0115,4.48,28.4272,23.71,156.466,"W"
0.03,-1.124,622.905,25.9588,10.53,0.0144,3.75,28.4272,23.71,156.466,"W"
0.03,-0.262,636.592,32.5721,6.84,0.0191,2.77,28.4272,23.71,156.466,"W"
0.03,-0.287,681.859,36.7265,5,0.0103,3.4,28.4272,23.71,156.466,"W"
0.03,0.508,701.253,34.5269,12.4,0.0331,1.88,28.4272,23.71,156.466,"W"
0.03,-0.92,770.819,35.6496,4.83,0.0127,2.01,28.4272,23.71,156.466,"W"
0.03,-1.124,789.576,32.005,1.31,0.0034,0,28.4272,23.71,156.466,"W"
0.14,-0.078,759.761,31.9589,2.72,0.0184,0,27.0287,48.51,143.9295,"W"
0.14,1.534,702.203,26.7832,6.28,0.0108,0,27.0287,48.51,143.9295,"W"
0.14,2.551,658.156,19.4944,12.49,0.011,2.31,27.0287,48.51,143.9295,"W"
0.14,2.001,663.92,20.2236,9.81,0.0147,1.09,27.0287,48.51,143.9295,"W"
0.14,0.547,702.839,26.5517,4.67,0.005,0,27.0287,48.51,143.9295,"W"
0.31,1.63,670.441,45.5501,4.52,0.0275,0,29.3092,44.9,72.8208,"W"
0.31,0.135,713.727,55.2655,5.23,0.0354,2.67,29.3092,44.9,72.8208,"W"
0.31,0.327,702.888,53.1965,4.92,0.0336,0.01,29.3092,44.9,72.8208,"W"
0.31,-0.243,711.39,55.365,2.76,0.0173,0.41,29.3092,44.9,72.8208,"W"
0.31,-0.264,713.281,59.4086,3.87,0.0202,2.89,29.3092,44.9,72.8208,"W"
0.14,0.196,740.442,61.5185,4.25,0.0159,6,27.0287,48.51,143.9295,"W"
0.14,1.757,759.915,61.8315,5.99,0.0384,5.68,27.0287,48.51,143.9295,"W"
0.31,2.399,773.258,64.9727,12.59,0.1124,3.88,29.3092,44.9,72.8208,"W"
0.31,2.907,757.343,68.0836,9.86,0.0517,5.89,29.3092,44.9,72.8208,"W"
0.31,2.739,761.668,81.7291,8.07,0.0505,5.69,29.3092,44.9,72.8208,"W"
0.31,2.926,802.415,67.5475,3.49,0.0426,4.41,29.3092,44.9,72.8208,"W"
0.31,2.928,917.854,41.5398,6.56,0.0618,5.36,29.3092,44.9,72.8208,"W"
0.31,6.88,982.551,1.9217,22.79,0.238,6.09,29.3092,44.9,72.8208,"W"
0.76,11.185,1058.058,-18.4976,63.82,0.3011,8.06,25.7989,40.13,77.8284,"W"
0.76,11.681,1165.7,-5.7623,81.63,0.4008,14.26,25.7989,40.13,77.8284,"W"
0.76,12.321,1175.536,18.8591,46.12,0.2042,13.51,25.7989,40.13,77.8284,"W"
0.63,14.07,1129.577,25.8324,112.45,0.5177,20.02,24.9107,51.31,82.7802,"W"
0.63,14.093,1079.304,28.7606,397.43,1.6671,37.56,24.9107,51.31,82.7802,"W"
0.63,15.159,953.665,21.5326,342.93,1.3404,37.58,24.9107,51.31,82.7802,"W"
0.63,14.793,860.273,30.7196,93.93,0.25,26.17,24.9107,51.31,82.7802,"W"
0.63,12.657,839.797,32.4576,54.22,0.1655,17.39,24.9107,51.31,82.7802,"W"
0.63,13.212,773.581,18.3716,70.08,0.4417,18.9,24.9107,51.31,82.7802,"W"
0.63,13.137,764.26,10.7769,98.15,0.4401,20.81,24.9107,51.31,82.7802,"W"
0.63,14.139,740.204,6.3233,114.77,0.546,24.54,24.9107,51.31,82.7802,"W"
0.63,14.281,741.114,7.3865,66.13,0.2699,23.86,24.9107,51.31,82.7802,"W"
0.26,16.04,674.298,9.8366,136.47,0.6466,29.1,29.6931,43.8,63.392,"S"
0.26,16.192,622.599,6.2026,272.5,0.9492,36.84,29.6931,43.8,63.392,"S"
0.26,15.343,619.409,3.1115,265,1.0527,26.49,29.6931,43.8,63.392,"S"
0.26,16.097,608.332,3.0142,443.49,1.7176,36.91,29.6931,43.8,63.392,"S"
0.26,15.916,659.508,4.2376,374.54,1.4321,33.49,29.6931,43.8,63.392,"S"
0.26,16.156,695.827,13.0349,516.55,2.1953,40.41,29.6931,43.8,63.392,"S"
0.26,16.509,716.924,15.3443,645.85,2.7095,38.01,29.6931,43.8,63.392,"S"
0.26,16.554,749.569,9.8173,809.27,3.4654,37.63,29.6931,43.8,63.392,"S"
0.26,16.527,781.823,12.0556,859.59,3.0906,50.38,28.9903,47.86,72.7017,"S"
0.26,16.554,807.343,9.4486,652.03,2.1574,54.04,28.9903,47.86,72.7017,"S"
0.26,16.526,812.386,7.2631,538.5,1.7292,64.22,28.9903,47.86,72.7017,"S"
0.26,16.451,799.038,10.3778,376.82,1.2396,43.49,28.9903,47.86,72.7017,"S"
0.26,16.423,798.183,11.8989,675.3,1.6722,70.4,28.9903,47.86,72.7017,"S"
0.26,16.385,817.302,13.8051,318.49,1.5178,37.65,28.9903,47.86,72.7017,"S"
0.6,16.327,834.468,20.3757,280.86,2.2798,40.76,25.5822,64.11,72.6216,"S"
0.6,16.34,810.239,23.5527,378.65,2.9179,35.73,25.5822,64.11,72.6216,"S"
0.6,16.304,785.785,26.4214,429.96,3.5217,52.84,25.5822,64.11,72.6216,"S"
0.6,16.252,813.069,33.4079,519.21,4.6064,56.91,25.5822,64.11,72.6216,"S"
0.6,16.285,866.061,32.6543,225.08,1.4143,37.67,25.5822,64.11,72.6216,"S"
0.03,0.178,476.041,-32.6973,2.26,0.0048,0.14,28.4272,23.71,156.466,"W"
0.03,-2.509,577.234,-31.5056,0.04,2e-04,1.65,28.4272,23.71,156.466,"W"
0.03,-3.141,595.781,-31.9422,0.53,5e-04,1.95,28.4272,23.71,156.466,"W"
0.03,-4.007,617.391,-33.7278,0.24,8e-04,2.66,28.4272,23.71,156.466,"W"
0.03,-3.978,607.599,-36.9901,0.44,7e-04,0.93,28.4272,23.71,156.466,"W"
0.03,-1.063,507.417,-39.6662,0.12,2e-04,2.92,28.4272,23.71,156.466,"W"
0.03,-0.321,468.492,-40.0135,0.98,0.0097,1.95,28.4272,23.71,156.466,"W"
0.03,0.41,428.671,-41.7516,1.65,0.001,6.39,28.4272,23.71,156.466,"W"
0.03,0.954,394.182,-40.3404,0.71,0.0013,1.63,28.4272,23.71,156.466,"W"
0.03,-0.499,419.699,-35.8416,0.82,0.005,0.38,28.4272,23.71,156.466,"W"
0.03,-0.681,412.613,-29.4312,0.63,0,0.01,28.4272,23.71,156.466,"W"
0.03,-0.552,397.273,-21.0151,0.75,0.0025,3.3,28.4272,23.71,156.466,"W"
0.03,-0.551,389.273,-13.1931,0.69,0.004,2.96,28.4272,23.71,156.466,"W"
0.03,-0.682,387.605,-7.287,0.45,0.0013,0.32,28.4272,23.71,156.466,"W"
0.03,0.587,349.02,-4.1898,0.49,8e-04,6.65,28.4272,23.71,156.466,"W"
0.03,0.934,343.399,-0.3163,0.56,0.0015,2.1,28.4272,23.71,156.466,"W"
0.03,0.554,366.139,3.3184,1.17,0.0032,1.67,28.4272,23.71,156.466,"W"
0.03,-0.147,413.314,8.481,0.65,0.0014,0.32,28.4272,23.71,156.466,"W"
0.03,-0.365,462.832,21.2249,1.46,0.0045,0,28.4272,23.71,156.466,"W"
0.03,-0.406,509.422,31.1098,1.32,0.0044,0,28.4272,23.71,156.466,"W"
0.03,-1.041,560.25,28.8436,6.37,0.0171,3.71,28.4272,23.71,156.466,"W"
0.03,-1.29,594.254,28.4197,2.37,0.0062,4.26,28.4272,23.71,156.466,"W"
0.03,-1.743,639.143,31.2089,3.02,0.0081,0.04,28.4272,23.71,156.466,"W"
0.03,-2.028,683.696,33.2232,2.92,0.0076,0,28.4272,23.71,156.466,"W"
0.03,-1.765,710.1,34.2296,3.94,0.0097,0,28.4272,23.71,156.466,"W"
0.14,-1.616,729.879,34.0475,0.43,7e-04,0,27.0287,48.51,143.9295,"W"
0.03,-1.123,727.612,35.6329,1.39,0.006,0,28.4272,23.71,156.466,"W"
0.14,0.199,690.677,39.4458,5.9,0.028,0.88,27.0287,48.51,143.9295,"W"
0.14,0.502,673.622,35.3765,6.08,0.0247,2.97,27.0287,48.51,143.9295,"W"
0.14,0.93,645.144,26.6256,4.89,0.0296,2.63,27.0287,48.51,143.9295,"W"
0.14,0.607,637.883,20.5745,14.99,0.0587,5.01,27.0287,48.51,143.9295,"W"
0.14,1.187,605.058,21.1242,16.65,0.0836,6.09,27.0287,48.51,143.9295,"W"
0.31,0.004,627.735,52.8572,6.5,0.0403,3.27,29.3092,44.9,72.8208,"W"
0.31,0.498,605.26,65.2982,7.2,0.0583,3.26,29.3092,44.9,72.8208,"W"
0.31,-1.135,653.834,58.4163,3.54,0.0223,0,29.3092,44.9,72.8208,"W"
0.14,-1.767,680.79,58.3443,1.56,0.0032,0.49,27.0287,48.51,143.9295,"W"
0.14,-1.029,680.618,59.0698,1.71,0.0133,2.03,27.0287,48.51,143.9295,"W"
0.14,-0.22,702.169,62.9485,3.93,0.0208,4.57,27.0287,48.51,143.9295,"W"
0.14,-0.253,754.425,69.9326,4.09,0.0099,5.14,27.0287,48.51,143.9295,"W"
0.14,0.626,759.426,88.7131,3.11,0.0132,4.48,27.0287,48.51,143.9295,"W"
0.76,2.63,710.96,77.6001,6.25,0.0418,4.13,25.7989,40.13,77.8284,"W"
0.31,3.355,710.514,72.9342,4.37,0.0321,6.86,29.3092,44.9,72.8208,"W"
0.31,3.643,758.548,67.042,8.18,0.0711,5.57,29.3092,44.9,72.8208,"W"
0.31,3.926,833.221,47.2138,5.56,0.0269,5.27,29.3092,44.9,72.8208,"W"
0.31,6.553,860.023,3.0163,14.15,0.15,3.84,29.3092,44.9,72.8208,"W"
0.76,10.482,870.322,-13.1958,89.93,0.7136,13.39,25.7989,40.13,77.8284,"W"
0.76,11.289,934.513,-7.2681,138.6,0.5872,13.25,25.7989,40.13,77.8284,"W"
0.76,12.76,920.128,9.689,128.8,0.6171,21.55,25.7989,40.13,77.8284,"W"
0.76,12.435,946.703,15.4585,68.12,0.2891,11.66,25.7989,40.13,77.8284,"W"
0.63,10.666,967.23,32.2392,21.31,0.101,11.33,24.9107,51.31,82.7802,"W"
0.63,10.793,880.292,36.2707,10.73,0.0368,4.59,24.9107,51.31,82.7802,"W"
0.63,9.436,841.776,33.6977,11.86,0.0556,5.41,24.9107,51.31,82.7802,"W"
0.63,9.62,791.766,20.8798,13.64,0.0262,8.93,24.9107,51.31,82.7802,"W"
0.63,11.052,733.521,14.0918,52.4,0.1038,14.91,24.9107,51.31,82.7802,"W"
0.63,11.709,719.434,12.7874,71.28,0.2906,16.47,24.9107,51.31,82.7802,"W"
0.63,13.11,682.883,5.5895,205.09,0.9509,30.56,24.9107,51.31,82.7802,"W"
0.63,13.569,665.156,6.3587,108.1,0.4634,25.29,24.9107,51.31,82.7802,"W"
0.26,13.34,658.521,9.9443,91.74,0.2831,19.97,29.6931,43.8,63.392,"S"
0.26,12.914,641.265,15.2297,131.75,0.4403,22.63,29.6931,43.8,63.392,"S"
0.26,13.252,620.14,6.4312,71.43,0.2978,17.94,29.6931,43.8,63.392,"S"
0.26,15.209,570.374,2.8652,288.3,1.3061,39.43,29.6931,43.8,63.392,"S"
0.26,16.206,562.829,1.5683,982.76,4.1629,82.1,29.6931,43.8,63.392,"S"
0.26,16.271,581.722,1.9844,827.83,3.8847,60.94,29.6931,43.8,63.392,"S"
0.26,16.284,598.073,4.2681,793.15,2.7539,56,29.6931,43.8,63.392,"S"
0.26,16.251,627.257,3.8526,829.92,3.5362,72.06,29.6931,43.8,63.392,"S"
0.26,16.239,685.108,1.5687,657.95,2.4196,40.07,29.6931,43.8,63.392,"S"
0.26,16.257,749.502,2.4809,537.16,2.292,48.4,28.9903,47.86,72.7017,"S"
0.26,16.224,777.142,4.5197,521.15,1.6558,38.27,28.9903,47.86,72.7017,"S"
0.26,16.134,772.855,8.1594,626.97,2.1602,62.37,28.9903,47.86,72.7017,"S"
0.26,16.064,778.767,9.3244,417.25,1.4895,46.91,28.9903,47.86,72.7017,"S"
0.26,16.05,786.747,8.2795,467.88,3.5365,68.29,28.9903,47.86,72.7017,"S"
0.6,16.037,779.361,14.3406,326.8,3.5114,45.74,25.5822,64.11,72.6216,"S"
0.6,15.989,764.132,18.6134,900.85,7.9591,105.65,25.5822,64.11,72.6216,"S"
0.6,15.947,751,26.8045,497.72,4.2735,50.01,25.5822,64.11,72.6216,"S"
0.6,15.939,757.2,44.0908,707.35,6.0914,90.05,25.5822,64.11,72.6216,"S"
0.03,-0.396,433.425,-33.4151,2.26,0.0049,1.66,28.4272,23.71,156.466,"W"
0.03,-1.494,466.428,-33.7405,0.42,0.0039,2.31,28.4272,23.71,156.466,"W"
0.03,-2.485,500.918,-36.4018,0.55,0,2.98,28.4272,23.71,156.466,"W"
0.03,-4.463,563.06,-38.792,0.14,2e-04,1.86,28.4272,23.71,156.466,"W"
0.03,-4.615,568.895,-40.9117,0.17,3e-04,0,28.4272,23.71,156.466,"W"
0.03,-3.546,535.198,-43.7752,0.22,0.0032,0,28.4272,23.71,156.466,"W"
0.03,-2.25,491.18,-42.9635,0.62,0.0019,4.06,28.4272,23.71,156.466,"W"
0.03,0.628,397.758,-39.0171,0.11,2e-04,0.41,28.4272,23.71,156.466,"W"
0.03,-0.168,408.65,-40.105,0.62,0.001,0.01,28.4272,23.71,156.466,"W"
0.03,-1.59,437.68,-42.486,0.74,0.0021,3.19,28.4272,23.71,156.466,"W"
0.03,-1.259,414.204,-42.4904,0.87,0,2.06,28.4272,23.71,156.466,"W"
0.03,-1.074,396.25,-41.3171,0.69,0.0036,3.85,28.4272,23.71,156.466,"W"
0.03,-0.234,361.647,-36.6379,0.45,0.0018,5.07,28.4272,23.71,156.466,"W"
0.03,0.742,328.515,-27.3584,0.85,0.0038,8.98,28.4272,23.71,156.466,"W"
0.03,0.396,333.335,-17.3944,0.74,0.0019,3.69,28.4272,23.71,156.466,"W"
0.03,-0.132,343.213,-4.5532,0.56,0.0016,5.81,28.4272,23.71,156.466,"W"
0.03,-0.28,346.54,-0.5613,0.6,0.0019,4.57,28.4272,23.71,156.466,"W"
0.03,-0.383,355.844,3.8093,1.01,0.0025,7.02,28.4272,23.71,156.466,"W"
0.03,-0.374,371.998,8.1363,0.32,4e-04,0,28.4272,23.71,156.466,"W"
0.03,-0.627,407.123,14.9744,0.06,0,0,28.4272,23.71,156.466,"W"
0.03,-1.387,466.912,25.5739,0.95,0.0027,0,28.4272,23.71,156.466,"W"
0.03,-1.499,509.224,32.3624,0.83,0.0023,0,28.4272,23.71,156.466,"W"
0.03,-2.084,551.923,29.501,1.75,0.0037,0.12,28.4272,23.71,156.466,"W"
0.03,-3.3,607.763,24.0141,0.72,0.0022,2.48,28.4272,23.71,156.466,"W"
0.14,-3.839,646.111,22.6765,1.24,0.0029,0,27.0287,48.51,143.9295,"W"
0.14,-2.834,642.147,23.7411,0.08,0,0,27.0287,48.51,143.9295,"W"
0.14,-1.456,627.182,25.8401,0.38,0,0,27.0287,48.51,143.9295,"W"
0.14,-1.254,642.405,30.0007,0.26,0.0024,0,27.0287,48.51,143.9295,"W"
0.14,-0.929,646.225,34.6262,0.74,0.0025,0,27.0287,48.51,143.9295,"W"
0.14,-0.63,641.566,37.2964,2.49,0.014,0.03,27.0287,48.51,143.9295,"W"
0.14,-1.814,671.311,34.1228,7.84,0.0266,0.01,27.0287,48.51,143.9295,"W"
0.14,-1.364,644.46,31.1178,3.98,0.0144,1.67,27.0287,48.51,143.9295,"W"
0.14,-0.702,606.899,32.5607,7.24,0.0262,2.94,27.0287,48.51,143.9295,"W"
0.14,-1.036,598.841,42.5428,14.81,0.0498,4.53,27.0287,48.51,143.9295,"W"
0.31,-1.041,580.111,53.3265,4.59,0.015,0.7,29.3092,44.9,72.8208,"W"
0.31,-1.066,569.347,58.1067,1.47,0.0179,0,29.3092,44.9,72.8208,"W"
0.14,-2.045,598.866,54.9352,1.18,0.005,0.01,27.0287,48.51,143.9295,"W"
0.14,-1.815,608.226,53.6852,2.04,0.0101,4.64,27.0287,48.51,143.9295,"W"
0.14,-0.818,608.739,55.0009,7.35,0.0325,5.65,27.0287,48.51,143.9295,"W"
0.14,-0.836,652.929,60.7273,4.25,0.0253,0.16,27.0287,48.51,143.9295,"W"
0.14,-0.18,675.769,70.3843,3.82,0.0126,3.11,27.0287,48.51,143.9295,"W"
0.76,0.149,697.033,77.4096,2.9,0.0067,2.4,25.7989,40.13,77.8284,"W"
0.76,2.403,652.743,62.1801,8.85,0.0622,8.52,25.7989,40.13,77.8284,"W"
0.31,3.241,672.622,73.6405,8.99,0.0856,8.1,29.3092,44.9,72.8208,"W"
0.31,3.858,734.99,72.4442,11.01,0.0798,5.49,29.3092,44.9,72.8208,"W"
0.76,5.701,750.854,40.7443,10.86,0.0384,6.37,25.7989,40.13,77.8284,"W"
0.76,7.32,753.942,8.5123,34.33,0.2029,7.09,25.7989,40.13,77.8284,"W"
0.76,8.4,794.093,-1.4453,76.23,0.3234,8.47,25.7989,40.13,77.8284,"W"
0.76,10.621,793.537,-6.883,191.18,1.1517,12.3,25.7989,40.13,77.8284,"W"
0.76,10.692,830.266,-1.0658,100.91,0.4591,14.15,25.7989,40.13,77.8284,"W"
0.76,11.066,828.349,5.49,28.33,0.1188,10.26,25.7989,40.13,77.8284,"W"
0.63,10.13,819.342,10.925,37.36,0.1493,12.55,24.9107,51.31,82.7802,"W"
0.63,9.804,754.163,19.8454,189.49,2.1054,23.48,24.9107,51.31,82.7802,"W"
0.63,12.003,637.795,1.0708,395.25,2.4191,40.89,24.9107,51.31,82.7802,"W"
0.63,14.788,532.161,-4.728,756.56,4.2568,77.6,24.9107,51.31,82.7802,"W"
0.63,15.249,515.026,-5.6173,2699.29,11.7908,213.75,24.9107,51.31,82.7802,"W"
0.63,13.128,581.718,1.6916,352.89,1.3674,38.99,24.9107,51.31,82.7802,"W"
0.63,11.781,622.187,18.3802,176.97,0.6561,16.81,24.9107,51.31,82.7802,"W"
0.63,12.659,584.141,8.4715,82.68,0.3438,14.77,24.9107,51.31,82.7802,"W"
0.26,13.473,548.447,-4.2528,109.73,0.4599,20.73,29.6931,43.8,63.392,"S"
0.26,13.747,554.994,-2.8147,149.53,0.8666,23.09,29.6931,43.8,63.392,"S"
0.26,14.902,524.243,-2.7588,321.39,2.0716,30.15,29.6931,43.8,63.392,"S"
0.26,15.337,513.242,-3.6974,588.53,2.5032,58.9,29.6931,43.8,63.392,"S"
0.26,15.518,511.289,-4.8426,674.66,2.8504,61.31,29.6931,43.8,63.392,"S"
0.26,16.002,498.568,-6.4249,1042.23,4.3845,109.37,29.6931,43.8,63.392,"S"
0.26,16.075,497.802,-4.094,602.26,2.5487,50.71,29.6931,43.8,63.392,"S"
0.26,16.003,521.542,-4.1237,624.53,2.5017,41.97,29.6931,43.8,63.392,"S"
0.26,15.965,589.638,-2.5073,674.14,2.8062,53.96,29.6931,43.8,63.392,"S"
0.26,15.946,667.739,-0.9166,607.22,2.1492,58.75,29.6931,43.8,63.392,"S"
0.26,15.886,720.174,1.2757,634.91,3.195,49.34,29.6931,43.8,63.392,"S"
0.26,15.722,749.529,3.9381,1126.24,7.3841,102.95,28.9903,47.86,72.7017,"S"
0.6,15.729,771.808,7.9229,404.97,2.9117,62.82,25.5822,64.11,72.6216,"S"
0.6,15.727,784.887,9.3743,681.03,6.5021,128.98,25.5822,64.11,72.6216,"S"
0.6,15.697,767.579,13.6813,677.01,5.6911,90.61,25.5822,64.11,72.6216,"S"
0.6,15.679,757.011,17.5058,570.46,5.0297,59.99,25.5822,64.11,72.6216,"S"
0.6,15.628,748.273,24.9537,558.42,4.5658,51.52,25.5822,64.11,72.6216,"S"
0.6,15.598,739.498,31.616,385.15,2.9806,40.12,25.5822,64.11,72.6216,"S"
0.03,-1.336,401.851,-38.4034,1.26,7e-04,0,28.4272,23.71,156.466,"W"
0.03,-0.19,366.647,-36.7047,0.67,0.002,0.26,28.4272,23.71,156.466,"W"
0.03,-1.65,409.202,-36.9868,0.64,0,3.96,28.4272,23.71,156.466,"W"
0.03,-3.867,477.878,-39.0634,0.16,5e-04,0.05,28.4272,23.71,156.466,"W"
0.03,-4.434,499.146,-41.4741,0.3,9e-04,0,28.4272,23.71,156.466,"W"
0.03,-2.192,435.489,-42.931,0.33,8e-04,0,28.4272,23.71,156.466,"W"
0.03,-1.571,417.786,-43.5786,0.24,1e-04,0,28.4272,23.71,156.466,"W"
0.03,-2.304,437.715,-42.4574,0.36,0.0017,0,28.4272,23.71,156.466,"W"
0.03,-0.397,376.188,-40.264,0.64,7e-04,0,28.4272,23.71,156.466,"W"
0.03,-0.873,382.247,-39.1,0.4,0.0054,0,28.4272,23.71,156.466,"W"
0.03,-1.084,380.349,-40.9351,0.4,0.0022,4.37,28.4272,23.71,156.466,"W"
